host_unix_s,t_rel_s,stream,duty,vbat,i_motor,i_in,enc_millis,enc_count,position_m,velocity_mps
1775849370.422631,4.0268659591674805,enc,,,,,131101.0,78326.0,10.41689,-0.0266
1775849370.422633,4.026867866516113,enc,,,,,131111.0,78326.0,10.41689,0.0
1775849370.422635,4.026870012283325,enc,,,,,131121.0,78326.0,10.41689,0.0
1775849370.422636,4.026870965957642,enc,,,,,131131.0,78326.0,10.41689,0.0
1775849370.422637,4.026871919631958,enc,,,,,131141.0,78326.0,10.41689,0.0
1775849370.4226391,4.02687406539917,enc,,,,,131151.0,78326.0,10.41689,0.0
1775849370.4226408,4.026875734329224,enc,,,,,131161.0,78326.0,10.41689,0.0
1775849370.422642,4.026876926422119,enc,,,,,131171.0,78326.0,10.41689,0.0
1775849370.5367522,4.140987157821655,enc,,,,,131181.0,78326.0,10.41689,0.0
1775849370.536819,4.141053915023804,enc,,,,,131191.0,78326.0,10.41689,0.0
1775849370.536821,4.1410558223724365,enc,,,,,131201.0,78326.0,10.41689,0.0
1775849370.536823,4.141057968139648,enc,,,,,131281.0,78326.0,10.41689,0.0
1775849370.536824,4.141058921813965,enc,,,,,131291.0,78326.0,10.41689,0.0
1775849370.536826,4.141060829162598,enc,,,,,131301.0,78326.0,10.41689,0.0
1775849370.5368268,4.141061782836914,enc,,,,,131311.0,78326.0,10.41689,0.0
1775849370.536829,4.141063928604126,enc,,,,,131321.0,78326.0,10.41689,0.0
1775849370.53683,4.141064882278442,enc,,,,,131331.0,78326.0,10.41689,0.0
1775849370.672809,4.27704381942749,enc,,,,,131341.0,78326.0,10.41689,0.0
1775849370.672821,4.277055978775024,enc,,,,,131351.0,78326.0,10.41689,0.0
1775849370.672823,4.277057886123657,enc,,,,,131361.0,78326.0,10.41689,0.0
1775849370.672824,4.277058839797974,enc,,,,,131371.0,78326.0,10.41689,0.0
1775849370.672826,4.2770609855651855,enc,,,,,131381.0,78326.0,10.41689,0.0
1775849370.6728268,4.277061700820923,enc,,,,,131391.0,78326.0,10.41689,0.0
1775849370.672828,4.277062892913818,enc,,,,,131401.0,78326.0,10.41689,0.0
1775849370.672829,4.277063846588135,enc,,,,,131411.0,78326.0,10.41689,0.0
1775849370.672831,4.277065992355347,enc,,,,,131421.0,78326.0,10.41689,0.0
1775849370.672832,4.277066946029663,enc,,,,,131431.0,78326.0,10.41689,0.0
1775849370.672833,4.2770678997039795,enc,,,,,131441.0,78326.0,10.41689,0.0
1775849370.6728342,4.277069091796875,enc,,,,,131451.0,78326.0,10.41689,0.0
1775849370.8065732,4.410808086395264,enc,,,,,131461.0,78326.0,10.41689,0.0
